czas,czujnik1,czujnik2
119670,99536.56,102749.33
119679,99535.72,102749.70
119687,99536.31,102749.66
119696,99536.02,102749.97
119705,99536.61,102749.55
119712,99536.27,102750.12
119721,99536.83,102749.52
119730,99536.45,102750.33
119738,99536.83,102749.97
119747,99536.69,102749.95
119755,99537.45,102750.08
119764,99536.84,102750.17
119772,99537.58,102750.14
119781,99537.27,102750.20
119789,99537.69,102750.38
119798,99537.81,102750.17
119806,99538.05,102750.45
119814,99537.89,102750.55
119822,99538.86,102750.72
119831,99538.70,102750.91
119839,99538.39,102750.67
119848,99538.81,102751.31
119856,99539.33,102750.61
119864,99539.95,102751.31
119873,99540.14,102751.38
119881,99540.52,102751.03
119889,99540.59,102751.12
119898,99540.55,102751.47
119906,99540.81,102751.14
119915,99540.94,102751.55
119923,99541.30,102751.25
119932,99541.70,102751.81
119940,99541.45,102751.11
119949,99541.42,102751.58
119957,99541.64,102751.16
119966,99541.14,102751.52
119974,99541.58,102751.86
119983,99541.50,102751.34
119990,99541.73,102751.36
120000,99541.64,102751.70
120008,99541.31,102751.47
120016,99541.36,102751.72
120025,99541.55,102751.50
120033,99541.31,102751.55
120042,99541.56,102751.66
120050,99540.59,102751.08
120059,99540.83,102751.16
120067,99540.28,102751.58
120075,99540.73,102751.22
120084,99539.94,102751.22
120092,99539.92,102751.50
120101,99539.67,102751.41
120108,99539.19,102751.09
120118,99538.75,102750.75
120125,99539.38,102750.75
120134,99539.11,102750.94
120142,99538.84,102750.27
120151,99538.98,102750.72
120159,99538.27,102750.50
120168,99538.66,102750.09
120177,99538.59,102751.00
120186,99538.66,102750.72
120195,99538.06,102750.52
120202,99537.91,102750.38
120211,99538.14,102750.39
120220,99538.34,102750.52
120228,99538.03,102750.58
120236,99538.16,102750.22
120245,99538.31,102750.34
120253,99538.44,102750.38
120261,99538.23,102750.39
120270,99538.23,102750.61
120278,99538.19,102750.92
120287,99538.17,102750.86
120295,99538.42,102750.50
120304,99538.34,102751.38
120312,99538.61,102750.58
120320,99539.02,102750.12
120329,99538.53,102750.86
120337,99539.11,102751.00
120346,99539.09,102751.12
120354,99539.25,102750.80
120362,99539.38,102750.86
120370,99539.50,102751.31
120379,99539.73,102750.97
120387,99540.00,102751.31
120395,99540.38,102751.58
120404,99540.33,102751.59
120412,99540.97,102751.98
120420,99541.64,102751.83
120430,99541.72,102752.19
120438,99542.16,102752.09
120446,99542.50,102752.16
120455,99542.91,102752.73
120463,99543.31,102752.56
120472,99543.55,102752.31
120480,99543.73,102752.47
120488,99544.11,102752.81
120497,99544.34,102752.88
120505,99544.03,102752.88
120515,99544.58,102753.53
120523,99545.38,102753.02
120530,99544.83,102753.12
120540,99545.02,102753.34
120547,99545.72,102753.44
120555,99545.28,102753.45
120564,99545.50,102753.64
120572,99546.00,102753.81
120581,99546.16,102753.22
120589,99546.39,102753.77
120598,99546.56,102753.86
120607,99545.77,102753.31
120615,99546.23,102753.75
120623,99546.83,102753.31
120631,99546.95,102753.70
120641,99546.75,102753.70
120649,99546.59,102753.38
120656,99546.66,102753.73
120665,99546.88,102753.97
120673,99546.89,102753.70
120682,99547.44,102754.11
120690,99546.88,102753.70
120699,99547.14,102753.77
120708,99547.23,102753.98
120716,99546.94,102754.05
120724,99547.02,102753.81
120733,99547.62,102753.73
120741,99547.25,102753.66
120750,99547.20,102754.16
120758,99546.77,102753.72
120767,99546.94,102753.55
120775,99546.75,102754.00
120784,99546.23,102753.16
120792,99545.86,102753.69
120800,99545.75,102753.33
120808,99545.70,102753.45
120818,99545.62,102753.17
120826,99545.16,102753.41
120834,99545.03,102752.94
120842,99544.28,102752.98
120851,99544.44,102752.77
120859,99544.45,102752.59
120867,99544.11,102752.83
120876,99544.45,102752.78
120885,99543.70,102752.16
120893,99543.34,102753.00
120902,99543.80,102752.70
120910,99543.14,102752.12
120918,99543.44,102752.64
120926,99543.14,102752.55
120935,99542.69,102752.81
120943,99542.67,102752.66
120952,99542.33,102752.61
120961,99542.09,102752.48
120969,99542.56,102752.23
120978,99542.28,102752.27
120986,99542.03,102752.05
120994,99542.14,102752.34
121002,99542.23,102752.14
121011,99542.22,102752.30
121019,99542.55,102752.41
121028,99541.98,102752.52
121036,99541.95,102752.42
121045,99542.75,102752.61
121053,99542.78,102752.59
121062,99543.06,102752.44
121070,99543.33,102752.91
121079,99543.38,102752.88
121087,99544.28,102753.14
121096,99544.27,102753.64
121104,99544.56,102753.67
121112,99544.91,102753.67
121120,99545.36,102753.75
121129,99545.89,102753.31
121137,99545.91,102753.36
121146,99546.27,102754.19
121155,99546.45,102754.00
121162,99546.83,102754.80
121171,99546.80,102754.41
121180,99547.17,102755.12
121189,99547.78,102754.53
121196,99548.30,102754.48
121205,99547.83,102754.84
121214,99548.27,102755.20
121222,99548.61,102755.72
121231,99548.75,102755.28
121239,99548.89,102755.20
121247,99549.77,102755.78
121255,99549.08,102756.38
121264,99549.41,102755.88
121272,99550.48,102755.86
121281,99550.14,102755.81
121289,99549.83,102756.03
121298,99550.73,102756.00
121306,99550.42,102756.08
121315,99550.52,102756.16
121323,99550.94,102756.44
121331,99550.77,102756.22
121340,99551.30,102756.47
121348,99551.59,102756.22
121357,99551.61,102756.00
121365,99551.38,102756.27
121374,99551.83,102756.00
121382,99552.30,102755.67
121390,99551.47,102756.14
121399,99552.00,102756.30
121407,99551.42,102756.05
121416,99551.77,102756.30
121424,99551.77,102756.31
121433,99552.09,102756.31
121441,99552.44,102756.52
121449,99552.25,102756.11
121458,99552.44,102756.42
121466,99551.59,102756.14
121475,99552.28,102756.02
121483,99551.94,102755.89
121492,99551.98,102756.23
121500,99551.52,102755.80
121508,99551.83,102755.67
121517,99551.05,102756.22
121525,99551.02,102755.80
121534,99550.56,102755.53
121542,99550.41,102755.41
121550,99549.78,102754.73
121559,99549.52,102755.17
121567,99548.84,102755.00
121576,99548.89,102754.44
121584,99548.02,102754.67
121592,99547.81,102754.70
121601,99547.61,102754.50
121610,99547.17,102754.50
121618,99546.86,102754.41
121627,99546.53,102754.39
121635,99546.44,102754.09
121643,99546.66,102754.11
121652,99546.55,102753.98
121661,99546.28,102754.58
121669,99546.56,102753.66
121677,99546.25,102754.38
121686,99545.77,102753.86
121694,99546.88,102754.02
121702,99546.20,102753.75
121711,99546.17,102753.84
121719,99545.28,102754.28
121727,99546.20,102753.66
121736,99545.86,102753.14
121745,99546.30,102753.91
121753,99545.64,102753.50
121761,99545.62,102753.78
121770,99545.88,102753.45
121778,99545.83,102754.16
121787,99545.88,102753.52
121795,99545.72,102753.42
121804,99545.22,102754.53
121813,99545.58,102753.44
121820,99546.28,102754.25
121829,99546.19,102753.50
121837,99546.67,102753.77
121846,99546.95,102754.70
121854,99546.80,102754.20
121863,99547.80,102754.36
121871,99548.02,102754.72
121880,99547.91,102754.92
121888,99548.61,102754.25
121897,99548.36,102754.97
121905,99549.31,102754.94
121913,99549.03,102755.41
121922,99548.95,102755.20
121931,99549.88,102755.59
121939,99550.25,102755.83
121947,99550.34,102755.89
121956,99550.92,102756.27
121964,99551.20,102755.92
121972,99551.45,102756.09
121981,99551.23,102756.20
121989,99551.55,102755.73
121997,99551.42,102756.31
122007,99551.62,102756.28
122015,99551.88,102756.05
122023,99552.03,102756.30
122031,99552.62,102757.17
122040,99552.38,102757.08
122048,99552.70,102757.11
122057,99552.23,102757.22
122066,99552.81,102756.72
122073,99553.25,102756.64
122082,99553.20,102757.11
122090,99553.44,102756.77
122099,99553.28,102756.81
122107,99553.05,102756.61
122116,99552.70,102756.52
122124,99552.36,102756.36
122132,99552.67,102756.34
122141,99552.67,102756.44
122149,99552.92,102756.84
122158,99552.78,102755.95
122166,99551.70,102756.50
122174,99552.12,102756.44
122183,99551.61,102755.92
122192,99550.73,102755.91
122200,99550.53,102755.97
122208,99550.39,102755.97
122217,99549.48,102755.56
122226,99549.64,102754.52
122235,99548.95,102754.84
122242,99549.52,102755.17
122251,99548.48,102754.66
122259,99548.16,102754.19
122268,99548.09,102754.20
122276,99548.08,102754.48
122285,99547.47,102754.30
122293,99547.52,102754.12
122301,99547.45,102754.05
122310,99547.22,102753.91
122319,99547.02,102754.25
122327,99546.69,102753.78
122335,99547.25,102753.92
122344,99547.05,102754.16
122351,99547.09,102753.83
122360,99546.66,102753.84
122369,99546.84,102753.44
122377,99546.44,102754.34
122386,99546.92,102753.83
122394,99546.89,102753.19
122402,99546.47,102753.78
122411,99546.84,102753.58
122419,99546.27,102753.58
122427,99546.83,102753.66
122436,99546.72,102753.88
122444,99546.75,102753.88
122452,99546.70,102753.73
122461,99546.58,102753.67
122469,99546.66,102754.09
122478,99546.66,102753.50
122486,99546.20,102753.91
122495,99546.81,102754.17
122503,99546.95,102753.59
122512,99546.58,102753.41
122520,99546.22,102753.78
122529,99546.39,102753.78
122537,99546.31,102753.77
122546,99545.86,102753.64
122554,99546.12,102753.86
122563,99546.19,102753.55
122571,99546.12,102754.12
122580,99546.38,102753.88
122587,99546.41,102753.59
122596,99546.19,102753.81
122605,99546.03,102753.97
122613,99546.34,102753.72
122622,99546.41,102753.95
122630,99546.06,102754.22
122639,99546.66,102753.80
122647,99546.25,102754.23
122655,99546.92,102753.97
122663,99546.95,102753.75
122672,99547.02,102754.56
122681,99547.12,102754.28
122689,99546.88,102754.55
122697,99547.69,102754.47
122706,99547.17,102754.09
122714,99548.17,102754.12
122723,99547.89,102754.97
122732,99548.17,102754.56
122739,99548.48,102755.48
122748,99548.91,102755.00
122756,99548.16,102754.75
122764,99548.72,102754.89
122773,99549.33,102755.00
122782,99548.75,102755.92
122790,99548.83,102755.27
122799,99549.08,102755.55
122807,99549.39,102755.09
122815,99549.50,102755.27
122824,99549.19,102755.52
122832,99549.66,102755.47
122841,99549.44,102755.66
122850,99549.34,102755.33
122858,99549.38,102755.30
122866,99549.41,102755.53
122874,99549.58,102755.30
122883,99549.22,102754.92
122891,99549.36,102755.20
122900,99549.59,102755.16
122908,99549.55,102755.12
122917,99549.53,102755.19
122925,99549.70,102755.25
122933,99549.88,102755.34
122942,99550.03,102755.59
122950,99549.59,102755.58
122958,99549.77,102755.22
122967,99550.11,102755.69
122976,99550.16,102755.14
122984,99549.72,102755.03
122992,99550.06,102755.12
123001,99549.72,102755.33
123009,99549.89,102755.38
123018,99550.33,102755.41
123026,99550.02,102755.53
123034,99550.59,102755.70
123043,99549.84,102755.69
123051,99550.44,102755.59
123060,99550.02,102754.91
123068,99550.30,102755.08
123077,99550.50,102755.55
123085,99550.50,102755.47
123094,99550.05,102755.19
123102,99550.30,102755.66
123110,99550.16,102755.16
123119,99550.14,102755.66
123127,99550.45,102755.44
123136,99550.56,102755.58
123144,99550.05,102755.83
123153,99550.23,102755.33
123161,99550.52,102755.59
123169,99550.78,102755.67
123178,99550.36,102755.38
123187,99550.50,102755.67
123195,99550.30,102755.52
123203,99550.48,102755.58
123211,99550.20,102755.41
123220,99550.52,102755.45
123228,99550.55,102755.81
123237,99550.28,102755.73
123245,99550.55,102755.84
123254,99550.23,102755.75
123262,99550.56,102755.97
123271,99550.56,102755.80
123279,99550.72,102755.67
123287,99550.33,102756.19
123296,99550.33,102755.92
123304,99550.70,102756.14
123313,99551.08,102756.06
123321,99550.92,102755.77
123330,99551.14,102755.84
123338,99551.00,102756.42
123347,99550.94,102756.11
123355,99551.42,102756.47
123364,99550.62,102756.53
123372,99551.14,102755.50
123380,99551.73,102755.36
123389,99551.31,102755.81
123397,99551.53,102756.58
123406,99551.06,102756.78
123414,99551.62,102756.06
123422,99551.59,102756.34
123431,99551.41,102756.08
123439,99551.19,102755.92
123448,99551.66,102755.73
123456,99551.59,102756.64
123464,99552.20,102756.27
123473,99551.47,102756.41
123482,99551.83,102756.56
123490,99552.19,102756.45
123499,99551.59,102756.48
123506,99551.56,102756.30
123515,99551.58,102756.31
123524,99551.89,102756.28
123532,99551.95,102756.69
123540,99551.70,102756.34
123549,99551.77,102756.50
123557,99551.50,102756.31
123566,99551.73,102756.84
123574,99551.83,102756.25
123583,99551.61,102756.22
123591,99551.64,102756.20
123600,99551.62,102756.23
123608,99551.73,102756.23
123616,99551.88,102756.45
123625,99551.50,102756.61
123633,99551.86,102756.00
123641,99551.59,102756.69
123650,99551.92,102756.39
123659,99551.98,102756.42
123668,99551.73,102756.39
123675,99552.08,102756.59
123684,99552.31,102756.84
123693,99552.39,102756.56
123701,99551.75,102756.66
123709,99551.94,102756.39
123718,99552.31,102756.42
123726,99552.56,102756.64
123734,99552.38,102756.38
123743,99552.23,102755.97
123751,99552.12,102756.56
123759,99552.53,102756.38
123768,99552.08,102756.25
123777,99551.78,102756.22
123785,99552.44,102756.36
123793,99552.44,102756.38
123802,99552.64,102756.45
123811,99552.05,102756.77
123819,99552.17,102756.64
123827,99552.33,102756.45
123835,99552.58,102756.47
123844,99552.58,102756.61
123852,99552.02,102757.00
123861,99552.56,102756.84
123869,99552.52,102756.25
123878,99552.88,102756.59
123886,99552.83,102756.58
123895,99552.73,102756.84
123903,99552.36,102756.33
123911,99552.89,102756.42
123919,99552.77,102756.84
123928,99552.66,102756.31
123936,99552.75,102756.91
123945,99552.77,102756.97
123953,99552.39,102756.36
123962,99552.73,102756.59
123970,99552.41,102756.50
123979,99552.38,102757.11
123988,99552.62,102756.75
123996,99552.55,102756.27
124004,99552.38,102756.69
124012,99552.44,102757.14
124021,99552.61,102756.77
124030,99552.09,102756.66
124038,99551.92,102756.73
124046,99551.92,102756.58
124055,99552.45,102756.44
124064,99552.58,102756.50
124071,99551.94,102756.66
124080,99552.28,102756.77
124088,99552.17,102756.59
124097,99552.48,102756.91
124106,99551.75,102756.38
124114,99551.81,102756.11
124122,99551.48,102756.77
124131,99552.16,102756.33
124139,99551.75,102756.55
124148,99551.78,102756.77
124156,99552.61,102756.84
124164,99551.50,102756.70
124173,99551.62,102756.03
124182,99551.67,102756.27
124190,99551.55,102756.12
124199,99551.77,102756.22
124206,99551.47,102756.22
124215,99552.11,102756.34
124223,99551.47,102756.08
124232,99551.39,102755.83
124240,99551.78,102755.89
124249,99551.72,102756.20
124258,99551.42,102756.08
124266,99551.52,102756.64
124275,99551.17,102755.88
124284,99551.31,102756.28
124291,99550.83,102755.77
124301,99550.84,102756.12
124309,99550.52,102756.03
124316,99550.83,102756.39
124325,99550.39,102756.02
124334,99550.58,102756.09
124342,99550.83,102756.06
124351,99549.56,102755.83
124358,99549.94,102755.73
124367,99549.70,102755.45
124376,99549.67,102755.80
124384,99549.69,102755.72
124392,99549.36,102755.59
124401,99549.89,102755.95
124409,99549.45,102755.34
124418,99549.42,102755.45
124426,99549.23,102755.25
124435,99548.75,102755.44
124442,99548.92,102755.48
124451,99548.97,102755.20
124460,99548.52,102755.42
124468,99549.19,102755.34
124477,99548.59,102755.41
124485,99548.81,102754.94
124494,99548.91,102755.09
124502,99548.77,102755.31
124511,99548.41,102755.19
124518,99548.52,102755.22
124527,99548.14,102755.20
124536,99548.30,102755.06
124543,99548.55,102755.20
124552,99548.28,102755.31
124560,99548.50,102755.69
124569,99548.27,102755.09
124578,99548.52,102754.98
124585,99548.62,102754.92
124594,99548.28,102755.47
124603,99548.62,102754.92
124612,99548.02,102755.17
124620,99548.33,102755.66
124629,99548.16,102755.38
124636,99548.09,102755.28
124645,99548.11,102754.91
124654,99548.47,102755.05
124661,99547.94,102755.30
124670,99547.92,102755.22
124679,99547.42,102755.06
124687,99547.61,102755.59
124695,99547.98,102755.50
124704,99547.81,102755.25
124712,99547.66,102755.55
124721,99547.66,102754.92
124729,99547.50,102755.20
124738,99547.30,102754.95
124746,99547.67,102754.86
124754,99547.17,102755.03
124763,99547.22,102755.19
124771,99547.58,102754.89
124780,99547.94,102755.16
124789,99547.00,102755.17
124796,99547.67,102754.92
124805,99546.97,102755.22
124813,99547.34,102755.16
124821,99547.19,102755.06
124830,99547.19,102754.78
124839,99546.81,102755.23
124847,99547.00,102755.31
124856,99547.30,102754.64
124864,99546.81,102754.98
124873,99547.08,102754.86
124881,99546.88,102754.67
124890,99547.39,102755.09
124898,99547.03,102754.66
124906,99546.53,102754.83
124915,99546.70,102754.72
124923,99546.34,102754.83
124932,99546.73,102754.23
124940,99546.98,102754.61
124949,99546.41,102754.73
124957,99546.98,102754.69
124966,99546.78,102754.70
124974,99546.72,102754.25
124982,99546.80,102754.61
124991,99546.69,102754.45
124999,99546.62,102753.98
125008,99546.30,102754.47
125016,99546.62,102754.55
125024,99547.22,102754.58
125033,99546.30,102754.14
125041,99546.20,102755.38
125049,99545.98,102754.33
125058,99546.66,102754.61
125066,99546.67,102754.78
125075,99546.56,102754.77
125083,99546.14,102754.78
125091,99545.88,102754.34
125100,99546.38,102754.31
125108,99546.31,102754.61
125117,99546.53,102754.28
125125,99546.00,102754.30
125134,99546.09,102754.77
125142,99546.44,102754.58
125151,99546.34,102754.66
125160,99546.08,102754.75
125168,99545.97,102754.66
125176,99546.56,102754.70
125185,99545.75,102754.84
125193,99546.28,102754.78
